MTS,Open,Close,High,Low,Volume
2018-08-14 00:00:00,6251.9,6216.4,6251.9,6174.1,1070.79963674
2018-08-14 01:00:00,6216.4,6023.5,6231.1,6020.0,4065.29241317
2018-08-14 02:00:00,6023.3,5930.1,6023.3,5858.6,9842.49303501
2018-08-14 03:00:00,5930.0,5975.3,5980.0,5889.0,2655.59823151
2018-08-14 04:00:00,5975.4,5987.0,6018.8,5953.8,1359.95574626
2018-08-14 05:00:00,5986.91453097,5970.0,5994.0,5969.8,1928.77526988
2018-08-14 06:00:00,5969.9,5968.2,5975.6,5940.0,1597.3466404
2018-08-14 07:00:00,5968.1,6033.9,6068.0,5961.6,2062.75560176
2018-08-14 08:00:00,6030.1,6022.6,6049.9,6006.0,1851.96126854
2018-08-14 09:00:00,6021.6,6043.6,6056.0,6002.2,1080.16402268
2018-08-14 10:00:00,6043.57320559,6026.0,6071.0,6010.0,1772.59669136
2018-08-14 11:00:00,6026.1,6007.5,6047.2,5970.1,3555.83403456
2018-08-14 12:00:00,6007.4,6097.4,6180.0,6000.0,4084.08920647
2018-08-14 13:00:00,6097.3,6121.8,6164.9,6093.1,1437.00144103
2018-08-14 14:00:00,6121.8,6022.6,6148.1898843,6015.0,2051.77765416
2018-08-14 15:00:00,6023.3,6030.2,6050.0,5983.04592129,2172.73169805
2018-08-14 16:00:00,6030.1,6023.0,6041.6,5980.9,2008.28801919
2018-08-14 17:00:00,6022.9,6028.9,6084.0,6010.9,1150.56096102
2018-08-14 18:00:00,6028.8,6045.7,6059.0,6013.5,782.80476167
2018-08-14 19:00:00,6045.73365348,6083.6,6121.0,6045.7,1813.44296551
2018-08-14 20:00:00,6081.3,6067.9,6100.0,6053.9,613.29864025
2018-08-14 21:00:00,6068.1,6106.1,6133.0,6068.0,663.93584195
2018-08-14 22:00:00,6106.0,6131.2,6175.2,6078.7,1554.6002311
2018-08-14 23:00:00,6125.8,6189.0,6234.5,6105.4,1523.35048287
2018-08-15 00:00:00,6189.0,6215.6,6267.49337372,6180.00532947,1141.91937723
2018-08-15 01:00:00,6215.6,6217.4,6231.9,6195.0,730.61341865
2018-08-15 02:00:00,6219.9,6259.9,6290.5,6211.6,1252.21624462
2018-08-15 03:00:00,6260.0,6301.4,6324.08964061,6219.6,5420.92023553
2018-08-15 04:00:00,6301.4,6330.9,6400.0,6300.0,3759.45552904
2018-08-15 05:00:00,6330.9,6311.0,6342.3,6311.0,2405.75612855
2018-08-15 06:00:00,6311.0,6320.0,6335.0,6311.0,1076.66130126
2018-08-15 07:00:00,6320.0,6411.40024249,6483.0,6320.0,5139.72020373
2018-08-15 08:00:00,6411.1,6449.0,6479.8,6411.0,4259.8354486
2018-08-15 09:00:00,6449.0,6380.3,6481.7,6296.0,8309.93895806
2018-08-15 10:00:00,6380.3,6299.5,6400.0,6284.5,1800.78573621
2018-08-15 11:00:00,6300.0,6356.0,6356.8,6300.0,839.03348513
2018-08-15 12:00:00,6355.9,6389.71481212,6417.4,6318.9,1511.8692721
2018-08-15 13:00:00,6389.71481212,6339.8,6415.0,6339.8,1240.94119615
2018-08-15 14:00:00,6339.8,6415.4,6427.3,6326.5,978.66256486
2018-08-15 15:00:00,6415.5,6444.30978157,6498.0,6390.1,4022.53884273
2018-08-15 16:00:00,6444.4,6597.1,6647.6,6439.9,8613.17041761
2018-08-15 17:00:00,6597.1,6569.8,6601.5,6532.5,1430.68375258
2018-08-15 18:00:00,6569.827374,6532.2,6591.9,6511.0,997.97011086
2018-08-15 19:00:00,6532.3,6382.8,6540.4,6350.2,3628.82074018
2018-08-15 20:00:00,6382.8,6380.0,6384.0,6310.1,2687.73945551
2018-08-15 21:00:00,6380.0,6412.0,6428.0,6333.9,700.47125312
2018-08-15 22:00:00,6412.1,6335.6,6450.0,6335.6,1178.41517731
2018-08-15 23:00:00,6335.6,6270.2,6352.8,6230.0,3093.61572296
2018-08-16 00:00:00,6270.2,6300.0,6327.5,6212.9,970.88299889
2018-08-16 01:00:00,6300.0,6269.8,6300.0,6246.1,660.64446662
2018-08-16 02:00:00,6268.3,6298.5,6299.9,6260.3,353.46295022
2018-08-16 03:00:00,6297.7,6276.0,6339.6,6273.7,795.32789025
2018-08-16 04:00:00,6274.1,6308.4,6330.0,6260.0,580.50297267
2018-08-16 05:00:00,6308.5,6290.7,6317.7,6278.2944372,397.69589237
2018-08-16 06:00:00,6290.6,6303.6,6309.5,6274.0,505.26787476
2018-08-16 07:00:00,6303.6,6376.5,6421.0,6303.31922283,2003.70839314
2018-08-16 08:00:00,6378.0,6388.1,6429.0,6372.8,972.79722363
2018-08-16 09:00:00,6388.0,6389.6,6421.9,6367.7,988.88722193
2018-08-16 10:00:00,6389.72912358,6449.7,6476.7,6380.0,1195.81018335
2018-08-16 11:00:00,6449.8,6435.06750341,6449.8,6412.7,1170.30315986
2018-08-16 12:00:00,6435.06750341,6319.7,6475.8,6281.2,2748.85111931
2018-08-16 13:00:00,6319.7,6351.7,6351.8,6291.6,1084.52008857
2018-08-16 14:00:00,6351.6,6317.0,6363.9,6299.4,1063.02331126
2018-08-16 15:00:00,6317.2,6408.3,6428.5,6294.6,1676.67990518
2018-08-16 16:00:00,6409.3,6400.5,6428.55923685,6380.1,643.82657625
2018-08-16 17:00:00,6397.29058736,6412.3,6469.0,6375.0,1242.25035141
2018-08-16 18:00:00,6412.1,6424.7,6425.0,6387.0,691.42479431
2018-08-16 19:00:00,6424.7,6415.7,6440.6,6395.0,702.5846253999997
2018-08-16 20:00:00,6415.7592805,6255.1,6420.0,6250.0,2634.88432414
2018-08-16 21:00:00,6256.8,6278.9,6300.60008262,6232.8,1161.1734178
2018-08-16 22:00:00,6278.9,6271.33588372,6300.6,6260.0,447.87773772
2018-08-16 23:00:00,6270.99462367,6315.6,6317.5,6259.8,451.99775117
2018-08-17 00:00:00,6314.6,6338.9,6343.0,6290.0,627.91097323
2018-08-17 01:00:00,6341.7,6337.8,6372.36782065,6331.5,499.93992253
2018-08-17 02:00:00,6337.9,6416.2,6446.6,6335.6,991.08101243
2018-08-17 03:00:00,6416.29810152,6421.5,6447.5,6398.6,852.91653573
2018-08-17 04:00:00,6421.5,6462.6,6522.8,6416.5,1970.11529853
2018-08-17 05:00:00,6462.61315518,6445.4,6494.0,6420.0,1024.07431543
2018-08-17 06:00:00,6440.6,6506.1,6511.0,6419.0,1202.14057371
2018-08-17 07:00:00,6506.1,6498.3,6526.3,6452.0,2328.48497703
2018-08-17 08:00:00,6498.3,6475.080848,6499.0,6474.7,20.625536999999998
2018-08-17 09:00:00,6461.1,6494.2,6511.71871,6457.6,465.62247734
2018-08-17 10:00:00,6493.1,6426.6,6557.9,6394.7,3152.89622355
2018-08-17 11:00:00,6426.6,6464.7,6478.3,6424.2,483.20221082
2018-08-17 12:00:00,6465.2,6477.0,6492.3,6445.0,816.09483507
2018-08-17 13:00:00,6477.0,6481.82790317,6530.3,6458.2,1048.65878004
2018-08-17 14:00:00,6480.4,6463.2,6491.0,6435.0,812.37757475
2018-08-17 15:00:00,6463.2,6474.5,6533.3,6463.1385728,788.81746256
2018-08-17 16:00:00,6474.6,6499.4,6549.0,6447.3767944,1524.08619562
2018-08-17 17:00:00,6500.0,6511.7,6579.8,6496.4,2023.27559754
2018-08-17 18:00:00,6511.7,6514.2,6514.2,6470.3,783.56365031
2018-08-17 19:00:00,6514.1,6491.2,6514.1,6473.4,292.35374843
2018-08-17 20:00:00,6491.3,6484.6,6494.2,6444.0,812.74747626
2018-08-17 21:00:00,6484.6,6513.0,6529.0,6484.5,519.57016597
2018-08-17 22:00:00,6513.0,6566.0,6592.9,6489.9,2632.44581221
2018-08-17 23:00:00,6565.9,6584.04649746,6592.0,6528.5,541.79535641
2018-08-18 00:00:00,6585.9,6600.0,6619.5,6548.9,1520.83289924
2018-08-18 01:00:00,6600.0,6530.5,6610.0,6521.6,754.29617705
2018-08-18 02:00:00,6530.5,6501.0,6555.8,6501.0,476.94253791
2018-08-18 03:00:00,6501.0,6523.7,6528.1,6456.28096292,1337.59645633
2018-08-18 04:00:00,6522.6,6517.8,6541.6,6511.9,173.68204340000003
2018-08-18 05:00:00,6517.5,6505.0,6530.2,6485.5,440.55274853
2018-08-18 06:00:00,6506.9,6476.0,6516.2,6466.1,500.77988267
2018-08-18 07:00:00,6475.9,6464.9,6493.1,6451.0,917.92384159
2018-08-18 08:00:00,6464.8,6490.2,6501.6,6461.0,282.06908761
2018-08-18 09:00:00,6490.2,6488.1,6510.5,6482.2,251.94454289
2018-08-18 10:00:00,6489.7,6507.9,6520.6,6486.0,198.23982047
2018-08-18 11:00:00,6507.8,6505.5,6537.3,6494.4,402.66896
2018-08-18 12:00:00,6505.4,6481.0,6517.4,6473.0,264.06617607
2018-08-18 13:00:00,6481.0,6349.9,6481.06690495,6324.0,4208.35847042
2018-08-18 14:00:00,6349.9,6346.4,6385.7,6338.1,815.14493759
2018-08-18 15:00:00,6346.4,6362.3,6371.2,6307.1,1247.89875062
2018-08-18 16:00:00,6362.2,6341.33902,6362.3,6305.0,1113.19606931
2018-08-18 17:00:00,6341.4,6318.2,6341.4,6300.0,1392.44428591
2018-08-18 18:00:00,6336.8,6367.5,6379.0,6333.22490088,847.86917765
2018-08-18 19:00:00,6367.4,6368.0,6368.3,6343.2,166.03658543
2018-08-18 20:00:00,6367.944138399997,6357.7,6367.944138399997,6319.3,694.65384864
2018-08-18 21:00:00,6357.6,6394.8,6406.0,6349.04233704,606.31069226
2018-08-18 22:00:00,6394.7302439999985,6408.3,6435.9,6387.5,790.41887639
2018-08-18 23:00:00,6405.0,6391.2,6417.5,6380.1,242.91717167
2018-08-19 00:00:00,6391.1,6366.0,6395.0,6330.9,423.45568106
2018-08-19 01:00:00,6366.0,6349.4,6385.0,6342.0,153.56145865
2018-08-19 02:00:00,6349.4,6362.6,6367.2,6342.0,117.2246385
2018-08-19 03:00:00,6362.4,6334.3,6362.4,6309.3,525.29500251
2018-08-19 04:00:00,6334.3,6357.0,6367.3,6327.3,279.64877097
2018-08-19 05:00:00,6357.0,6371.9,6390.68091697,6355.8,508.80038967
2018-08-19 06:00:00,6371.9,6362.6,6391.8,6358.9,365.81372201
2018-08-19 07:00:00,6362.7,6351.9,6367.0,6350.0,434.55806457
2018-08-19 08:00:00,6351.8,6364.7,6370.1,6345.8,452.74010203
2018-08-19 09:00:00,6364.7,6359.2,6397.8,6353.3,312.64488439999997
2018-08-19 10:00:00,6357.5,6379.8892936,6380.3,6355.9,200.49106817
2018-08-19 11:00:00,6379.8892936,6427.0364592,6448.1,6379.8,868.2762529999999
2018-08-19 12:00:00,6427.1,6417.3,6427.1,6405.0,277.48229783
2018-08-19 13:00:00,6417.4,6452.4,6459.0,6417.3,519.61099214
2018-08-19 14:00:00,6452.4,6425.0,6463.7,6417.4,737.31612197
2018-08-19 15:00:00,6425.1,6398.8,6430.0,6365.4,737.74668424
2018-08-19 16:00:00,6398.9,6379.0,6406.1,6355.0,465.76872115
2018-08-19 17:00:00,6379.0,6349.3,6389.4,6310.0,2766.8018595
2018-08-19 18:00:00,6352.8,6363.9,6375.6,6335.8,485.69804158
2018-08-19 19:00:00,6364.7,6376.8,6378.3,6347.2,575.31596036
2018-08-19 20:00:00,6376.8,6540.1,6547.0,6355.82119833,2099.71489946
2018-08-19 21:00:00,6540.0,6495.4,6550.3,6485.0,1259.13874549
2018-08-19 22:00:00,6495.5,6522.1,6528.6,6483.0,296.51333513
2018-08-19 23:00:00,6523.3,6485.1,6526.1,6476.37129186,490.44308459999996
2018-08-20 00:00:00,6485.1,6512.8,6522.0,6479.8,1268.01202057
2018-08-20 01:00:00,6511.9,6520.0,6520.1,6498.8,414.68484318
2018-08-20 02:00:00,6520.0,6497.6,6524.0,6495.2,449.49042699
2018-08-20 03:00:00,6497.8,6490.0,6503.2,6486.0,326.95160835
2018-08-20 04:00:00,6490.0,6457.3,6490.1,6451.1,748.70551881
2018-08-20 05:00:00,6457.3,6468.6,6475.1,6451.0,289.81196495
2018-08-20 06:00:00,6468.6,6437.0925217,6481.1,6430.0,407.53133725
2018-08-20 07:00:00,6437.1,6458.7,6469.4,6431.3,588.69684939
2018-08-20 08:00:00,6458.0,6446.4,6469.1,6430.2,442.10263807
2018-08-20 09:00:00,6446.44632694,6413.6,6446.44632694,6382.0,1026.1081697999996
2018-08-20 10:00:00,6413.9,6410.3,6419.0,6389.0,336.55037988
2018-08-20 11:00:00,6412.5,6449.3,6458.0,6412.5,427.49140618
2018-08-20 12:00:00,6448.2,6447.9,6480.0,6431.42271385,1781.61227941
2018-08-20 13:00:00,6448.88799,6436.5,6451.3,6394.2,1044.68577188
2018-08-20 14:00:00,6438.9,6450.6314985,6461.1,6426.6,564.63505894
2018-08-20 15:00:00,6450.6314985,6425.0,6482.4,6420.0,687.6003092999997
2018-08-20 16:00:00,6425.0,6476.5,6510.0,6413.3,1532.75810149
2018-08-20 17:00:00,6476.4,6464.6,6485.7,6429.7,912.21065984
2018-08-20 18:00:00,6464.7,6462.5,6475.8,6453.0,127.69008412
2018-08-20 19:00:00,6462.6,6442.0,6477.62564396,6442.0,427.90108087
2018-08-20 20:00:00,6442.011693,6454.5,6466.3,6426.0,507.04431922
2018-08-20 21:00:00,6454.3,6405.0,6454.4,6405.0,466.00886405
2018-08-20 22:00:00,6405.0,6310.0,6417.7,6310.0,13634.54044894
2018-08-20 23:00:00,6310.0,6255.9,6310.1,6230.0,3310.26919675
2018-08-21 00:00:00,6255.9,6314.1,6323.9,6245.0,1880.79888323
2018-08-21 01:00:00,6314.2,6305.6,6344.2,6300.0,4459.08567379
2018-08-21 02:00:00,6308.3,6309.00770069,6325.0,6291.0,329.73545144
2018-08-21 03:00:00,6309.0,6307.118402,6316.8,6300.9,434.25802604
2018-08-21 04:00:00,6307.118402,6299.2292706,6307.2,6290.0,457.23275771
2018-08-21 05:00:00,6299.2292706,6315.3376831999985,6326.2,6299.2,232.04307023
2018-08-21 06:00:00,6321.9255502,6395.0,6402.8,6321.9255502,3298.40164868
2018-08-21 07:00:00,6395.1,6400.1,6445.97558278,6395.0,1681.17408037
2018-08-21 08:00:00,6400.2,6478.6,6526.2,6400.1,3601.798286300001
2018-08-21 09:00:00,6479.0,6429.0,6485.6,6425.6,835.27265727
2018-08-21 10:00:00,6428.9,6450.35839773,6461.9,6409.5,709.77948125
2018-08-21 11:00:00,6450.35839773,6439.9,6455.6,6432.0,383.59930631
2018-08-21 12:00:00,6439.98658296,6437.7,6445.0,6414.9,520.10763058
2018-08-21 13:00:00,6437.7,6406.0,6440.5627124,6400.0,844.82913995
2018-08-21 14:00:00,6406.05483813,6430.1,6436.5,6400.0,3121.19932359
2018-08-21 15:00:00,6430.1,6425.0,6430.2,6401.0,544.46698143
2018-08-21 16:00:00,6425.0,6442.5,6470.6,6400.0,2139.4624065000007
2018-08-21 17:00:00,6442.508787,6427.0,6467.0,6412.0,1018.58782115
2018-08-21 18:00:00,6427.0,6455.0,6462.9,6401.8,551.9987488
2018-08-21 19:00:00,6455.0,6441.0,6465.0,6429.063301100001,399.06245424
2018-08-21 20:00:00,6441.5,6454.9,6455.0,6412.0,403.30095874
2018-08-21 21:00:00,6455.0,6460.4,6500.0,6452.2,906.39368507
2018-08-21 22:00:00,6460.4586201,6478.0,6482.0,6448.6,205.747845
2018-08-21 23:00:00,6478.1,6479.1,6490.2,6460.1,303.90546309
2018-08-22 00:00:00,6480.6,6466.5,6486.5,6438.0,485.89590915
2018-08-22 01:00:00,6466.41618732,6823.2,6899.0,6466.4,14786.62350163
2018-08-22 02:00:00,6823.266598,6735.7,6895.0,6685.0,6291.91541797
2018-08-22 03:00:00,6733.8,6730.2,6740.0,6701.1,757.88357954
2018-08-22 04:00:00,6729.9696744,6719.0,6759.9,6713.3,613.31084155
2018-08-22 05:00:00,6719.2,6683.06637209,6730.0,6666.0,1558.73383026
2018-08-22 06:00:00,6683.1,6690.0,6706.2,6668.0,743.40494799
2018-08-22 07:00:00,6690.0,6657.9,6698.6,6606.8,2027.73640731
2018-08-22 08:00:00,6657.8,6674.4,6708.6,6641.7,1676.19260396
2018-08-22 09:00:00,6674.41041333,6671.0,6708.6,6664.3,568.09665651
2018-08-22 10:00:00,6670.9,6661.9,6679.83981179,6654.4,497.77146682
2018-08-22 11:00:00,6662.0,6669.7,6672.4,6629.4,626.82881294
2018-08-22 12:00:00,6669.6,6664.68518501,6691.9,6663.9200166,590.09858542
2018-08-22 13:00:00,6664.6,6665.0,6676.72752826,6650.7,470.42768294
2018-08-22 14:00:00,6665.0,6647.679512600002,6669.1,6647.1,212.6138275
2018-08-22 15:00:00,6654.0,6454.1,6671.8,6443.4,3089.63131535
2018-08-22 16:00:00,6453.9,6426.1,6465.2,6400.0,5159.54274133
2018-08-22 17:00:00,6426.2,6443.8,6445.73706287,6413.9,766.27779278
2018-08-22 18:00:00,6443.3,6410.2,6444.92596757,6410.1,502.93481342
2018-08-22 19:00:00,6410.2,6434.3,6436.8,6409.3,293.37156754
2018-08-22 20:00:00,6434.4,6329.7,6434.4,6311.0,5812.69804349
2018-08-22 21:00:00,6331.0,6368.3,6380.0,6311.0,3016.88562981
2018-08-22 22:00:00,6368.4,6359.1,6466.0,6250.3,7314.14627772
2018-08-22 23:00:00,6359.0,6363.8,6398.16333985,6330.00187921,903.13395793
2018-08-23 00:00:00,6363.8,6423.9,6426.2,6350.0,948.34508336
2018-08-23 01:00:00,6423.8,6416.6,6430.2,6409.0,413.82350243
2018-08-23 02:00:00,6416.7,6415.2,6437.1,6412.6,584.48599875
2018-08-23 03:00:00,6415.1,6407.1,6417.0,6369.7,881.96931679
2018-08-23 04:00:00,6407.12892834,6395.7,6409.7,6387.0992562,328.52663144
2018-08-23 05:00:00,6398.4,6432.05327624,6502.6,6390.0,3191.43433606
2018-08-23 06:00:00,6432.0,6432.4,6452.6,6415.0,578.17265334
2018-08-23 07:00:00,6432.4,6436.2,6437.0,6411.4,614.5075677
2018-08-23 08:00:00,6436.2,6431.5,6449.5,6422.8,352.125078
2018-08-23 09:00:00,6431.5,6412.0,6434.9,6395.0,796.39817544
2018-08-23 10:00:00,6411.9,6424.42079406,6430.81016973,6410.1,802.45872117
2018-08-23 11:00:00,6424.7,6410.1,6429.2,6391.3,807.32754761
2018-08-23 12:00:00,6410.0,6437.3,6445.3,6394.6363107,968.18864278
2018-08-23 13:00:00,6437.3,6429.0,6439.0,6416.4,515.10408001
2018-08-23 14:00:00,6429.1,6442.1,6489.3,6429.1,1562.44927504
2018-08-23 15:00:00,6441.83100303,6442.4,6485.0,6431.0,957.56862565
2018-08-23 16:00:00,6442.4,6456.1,6485.0,6440.2,590.11437843
2018-08-23 17:00:00,6456.1,6466.4,6470.5,6456.1,105.35766608
2018-08-23 18:00:00,6455.3,6445.3,6466.1,6439.9,303.94289183
2018-08-23 19:00:00,6445.3,6420.2,6462.7,6359.8,1166.06786751
2018-08-23 20:00:00,6420.292453,6420.4,6427.0,6408.4,263.0342106
2018-08-23 21:00:00,6420.93472195,6465.0,6471.9,6420.0,162.23813672
2018-08-23 22:00:00,6472.9,6505.0,6566.63554152,6472.4,1223.11094614
2018-08-23 23:00:00,6504.9,6527.2,6538.3,6494.5,272.26485317
2018-08-24 00:00:00,6527.2,6482.5,6539.9,6480.0,428.53798042
2018-08-24 01:00:00,6484.085724600001,6494.01031216,6502.8,6484.085724600001,178.85731079
2018-08-24 02:00:00,6494.011764,6503.5,6520.1,6494.011764,181.03832032
2018-08-24 03:00:00,6503.6,6497.1,6506.77295862,6491.6,210.61794366
2018-08-24 04:00:00,6496.0,6506.9,6509.205898300002,6480.0,293.92657176
2018-08-24 05:00:00,6506.87959601,6522.7,6524.4,6500.2,315.1168295
2018-08-24 06:00:00,6522.7,6515.0,6531.7,6507.0,432.46049279
2018-08-24 07:00:00,6515.1,6545.0,6556.0,6515.0,1757.01946177
2018-08-24 08:00:00,6545.0,6524.9,6545.0,6520.0,1913.93033143
2018-08-24 09:00:00,6525.0,6526.5,6545.0,6520.0,731.76058646
2018-08-24 10:00:00,6526.5,6543.47832742,6545.3,6526.5,267.29167704
2018-08-24 11:00:00,6547.6,6556.5,6583.0,6540.4,735.8792243
2018-08-24 12:00:00,6539.8,6551.9,6556.1,6520.0,747.08987697
2018-08-24 13:00:00,6552.5,6535.9,6568.5,6529.5,330.71018447
2018-08-24 14:00:00,6535.9,6507.4,6553.1,6451.0,1838.19611379
2018-08-24 15:00:00,6507.4,6505.0,6527.0,6489.7,584.92905569
2018-08-24 16:00:00,6504.9192522,6549.5,6560.5,6500.0,473.26378997
2018-08-24 17:00:00,6549.2,6582.9,6624.4,6549.2,2317.71241302
2018-08-24 18:00:00,6584.3,6640.5,6660.5,6578.2742658,2142.6172503
2018-08-24 19:00:00,6642.33363436,6621.3,6642.7,6597.8,581.71982204
2018-08-24 20:00:00,6621.3,6613.8,6637.8,6604.0,310.50743605
2018-08-24 21:00:00,6613.4,6690.78474356,6716.6,6610.84791048,1420.7732096
2018-08-24 22:00:00,6690.4,6683.27961906,6716.6,6675.1,492.24128311
2018-08-24 23:00:00,6683.3,6693.6,6728.6,6670.1,1372.48140874
2018-08-25 00:00:00,6693.3,6721.5,6759.6,6693.2,1254.78703013
2018-08-25 01:00:00,6721.5308699,6735.3,6741.03716905,6700.0,972.01250671
2018-08-25 02:00:00,6735.5,6760.81242908,6799.7,6734.9,1185.66544264
2018-08-25 03:00:00,6760.81242908,6724.9,6776.0,6720.0,527.48910682
2018-08-25 04:00:00,6726.4,6746.2,6747.3,6670.0,1314.12807299
2018-08-25 05:00:00,6747.3,6730.6,6750.9,6718.9,615.18894901
2018-08-25 06:00:00,6730.7,6686.3,6735.9,6674.3,621.89420663
2018-08-25 07:00:00,6686.5,6684.8,6699.0,6670.0,674.51217266
2018-08-25 08:00:00,6684.9,6716.1,6760.5,6684.8,1043.06259801
2018-08-25 09:00:00,6716.1,6694.2,6733.9,6690.2,517.77272007
2018-08-25 10:00:00,6694.2,6705.9782218,6706.4,6692.4,35.323519899999994
2018-08-25 11:00:00,6716.856085500001,6711.79560956,6729.9,6701.0,539.27397914
2018-08-25 12:00:00,6711.8,6699.0,6726.0,6673.8,775.05492964
2018-08-25 13:00:00,6699.0,6697.2,6705.3,6694.19791173,247.70571651
2018-08-25 14:00:00,6701.8,6729.2,6748.9,6683.7,1233.77101055
2018-08-25 15:00:00,6729.2,6734.4,6736.1,6721.1,53.84069215
2018-08-25 16:00:00,6746.5,6720.0,6746.52519566,6704.0,404.92573361
2018-08-25 17:00:00,6720.0,6723.6,6736.71502789,6708.3,96.24252687
2018-08-25 18:00:00,6723.5,6711.2,6723.6,6690.0,170.50717519999995
2018-08-25 19:00:00,6711.1,6718.7,6722.9,6708.0,123.86339871
2018-08-25 20:00:00,6718.70274294,6713.11915489,6737.0,6710.0,186.9381828
2018-08-25 21:00:00,6713.1,6701.3,6720.4,6693.4,458.01688774
2018-08-25 22:00:00,6701.3,6728.3,6734.5,6701.3,375.96705834
2018-08-25 23:00:00,6728.3,6732.9,6783.1,6720.2,1874.27348669
2018-08-26 00:00:00,6733.0,6756.3,6789.0,6714.28240548,2172.83696464
2018-08-26 01:00:00,6758.1,6739.9,6759.1,6732.1,509.50996577
2018-08-26 02:00:00,6739.9,6648.1,6740.0,6640.0,1754.33152113
2018-08-26 03:00:00,6648.0,6623.5,6653.8,6600.0,1398.98741446
2018-08-26 04:00:00,6621.8,6623.0,6644.1,6605.0,409.76988609
2018-08-26 05:00:00,6623.3,6591.3,6627.3,6584.7,401.22291316
2018-08-26 06:00:00,6591.2,6604.3,6621.10603322,6557.0,912.46457758
2018-08-26 07:00:00,6605.05326334,6643.6,6645.2,6599.8,465.8759402
2018-08-26 08:00:00,6642.5,6633.8,6665.0,6625.7,611.45322375
2018-08-26 09:00:00,6630.8,6656.0,6670.0,6629.9,412.84640549
2018-08-26 10:00:00,6665.9,6667.9,6677.4,6644.8,772.13932597
2018-08-26 11:00:00,6667.9,6703.6,6719.0,6667.9,494.61894703
2018-08-26 12:00:00,6703.69681037,6685.0,6709.0,6655.30558593,972.43757942
2018-08-26 13:00:00,6684.8,6721.9,6742.0,6684.0,1071.30612145
2018-08-26 14:00:00,6721.95985937,6698.0,6745.4,6694.1,915.87062269
2018-08-26 15:00:00,6698.0,6678.4,6706.2,6665.0,349.50468542
2018-08-26 16:00:00,6678.4,6658.09738734,6704.0,6640.9976037,336.35979345
2018-08-26 17:00:00,6658.09738734,6652.1,6679.2,6631.3,367.09255234
2018-08-26 18:00:00,6652.04849892,6692.1,6700.0,6646.23224597,360.59491478
2018-08-26 19:00:00,6692.41327967,6709.059896399999,6713.7,6679.2,373.10255465
2018-08-26 20:00:00,6709.1,6679.5,6709.1,6662.91021095,271.4184298
2018-08-26 21:00:00,6679.56088426,6682.6,6697.0,6676.7,174.44031982
2018-08-26 22:00:00,6681.7,6688.5,6695.2,6664.5,291.86993998
2018-08-26 23:00:00,6688.4,6707.0,6720.0,6685.0,270.22677751
2018-08-27 00:00:00,6707.0,6702.9,6710.7,6689.7,223.1873167
2018-08-27 01:00:00,6703.2,6669.9,6706.7,6666.24016223,259.94006938
2018-08-27 02:00:00,6670.0,6673.0,6684.953983500001,6665.0,239.33905856
2018-08-27 03:00:00,6672.9,6676.0,6684.0,6652.7,117.35461981
2018-08-27 04:00:00,6676.1,6710.0,6727.4,6676.0,585.66851598
2018-08-27 05:00:00,6710.1,6721.9,6740.1,6704.0,1741.7715804000006
2018-08-27 06:00:00,6721.9,6715.2,6722.1,6705.9,295.02011276
2018-08-27 07:00:00,6715.3,6711.475337800001,6731.0,6708.8,478.35517975
2018-08-27 08:00:00,6711.475337800001,6709.0,6717.7,6689.25299902,552.29492209
2018-08-27 09:00:00,6709.04852723,6702.95453064,6709.2,6700.0,708.56456061
2018-08-27 10:00:00,6702.95453064,6716.8,6720.1,6702.9,445.26044401
2018-08-27 11:00:00,6716.8,6717.0,6730.1,6708.0,658.00978718
2018-08-27 12:00:00,6717.01415625,6700.0,6769.9,6700.0,2843.78282815
2018-08-27 13:00:00,6700.0,6724.9273723999995,6725.0,6700.0,2441.70264156
2018-08-27 14:00:00,6724.9273723999995,6724.2,6785.0,6714.3,2069.61377617
2018-08-27 15:00:00,6724.2,6760.0,6762.0,6724.2,767.33286288
2018-08-27 16:00:00,6760.0,6750.8,6766.3,6736.0,589.09434772
2018-08-27 17:00:00,6751.9,6750.0,6756.3,6738.7,351.92916843
2018-08-27 18:00:00,6750.0,6738.8,6750.8,6732.05410014,447.29704017
2018-08-27 19:00:00,6738.9,6745.4,6750.0,6736.3,385.88883729
2018-08-27 20:00:00,6745.4,6728.3,6746.6,6728.0298671,201.11001309
2018-08-27 21:00:00,6728.3,6740.4,6745.3,6722.3,536.08348452
2018-08-27 22:00:00,6740.0,6758.2,6766.7,6729.7,743.7240628999997
2018-08-27 23:00:00,6758.2,6909.4,6942.2,6744.4,6465.66707079
2018-08-28 00:00:00,6909.5,6905.9,6912.0,6872.6,2861.64856502
2018-08-28 01:00:00,6906.0,6915.8,6963.0,6899.2,1452.3019448
2018-08-28 02:00:00,6915.8,6881.8,6928.0,6872.0,722.86382358
2018-08-28 03:00:00,6881.77165481,6886.0,6918.0,6881.7,605.54179945
2018-08-28 04:00:00,6886.0,6901.7,6906.72848181,6886.0,345.97548982
2018-08-28 05:00:00,6901.75553867,6903.9,6906.8,6899.9,284.82908994
2018-08-28 06:00:00,6904.0,6921.8,6935.8,6903.9,1528.98166998
2018-08-28 07:00:00,6919.8,6929.7,6950.7,6913.9,1187.08530589
2018-08-28 08:00:00,6929.4,6922.6,6937.9,6913.2,656.1233913
2018-08-28 09:00:00,6922.6,6934.7,6934.8,6922.6,240.67455968
